BertKeyWords,YakeKeyWords,TextRankKeywords
"[""latvia"", ""baltic"", ""estonia"", ""border"", ""finland"", ""finnish"", ""moscow"", ""estonian"", ""russian"", ""refugee""]","[""border"", ""defence"", ""minister"", ""sweden"", ""finland"", ""nato"", ""seeker"", ""asylum"", ""country"", ""estonia""]","[""border"", ""said"", ""defence"", ""minister"", ""wa"", ""nato"", ""finland"", ""sweden"", ""asylum"", ""seeker""]"
"[""texasmexico"", ""texas"", ""immigration"", ""antiimmigration"", ""abbott"", ""illegally"", ""felony"", ""governor"", ""legislative"", ""crossing""]","[""texas"", ""bill"", ""state"", ""abbott"", ""racist"", ""person"", ""representative"", ""country"", ""advocate"", ""year""]","[""texas"", ""bill"", ""abbott"", ""state"", ""4"", ""sb"", ""said"", ""u"", ""also"", ""right""]"
"[""texasmexico"", ""enforce"", ""immigration"", ""enforcing"", ""border"", ""texas"", ""fencing"", ""federal"", ""law"", ""misdemeanor""]","[""texas"", ""law"", ""state"", ""illegal"", ""immigration"", ""border"", ""constitution"", ""department"", ""federal"", ""abbott""]","[""texas"", ""law"", ""state"", ""border"", ""immigration"", ""abbott"", ""constitution"", ""illegal"", ""federal"", ""legal""]"
"[""biden"", ""border"", ""immigration"", ""bipartisan"", ""trump"", ""bidens"", ""congressional"", ""trumplike"", ""electionseason"", ""deportation""]","[""border"", ""biden"", ""trump"", ""texas"", ""republican"", ""immigration"", ""administration"", ""patrol"", ""president"", ""security""]","[""border"", ""biden"", ""trump"", ""republican"", ""u"", ""texas"", ""immigration"", ""ha"", ""president"", ""administration""]"
"[""detained"", ""detention"", ""imprisonment"", ""jailed"", ""plaintiff"", ""litigation"", ""alleged"", ""restitution"", ""court"", ""deporting""]","[""detention"", ""case"", ""court"", ""immigration"", ""january"", ""released"", ""condition"", ""high"", ""australia"", ""guardian""]","[""detention"", ""wa"", ""dvu18"", ""case"", ""court"", ""released"", ""australia"", ""condition"", ""immigration"", ""said""]"
"[""deportation"", ""detained"", ""deported"", ""detention"", ""deport"", ""immigration"", ""dutton"", ""lodged"", ""freed"", ""leaked""]","[""court"", ""government"", ""case"", ""high"", ""immigration"", ""detention"", ""australia"", ""people"", ""affected"", ""guardian""]","[""government"", ""court"", ""case"", ""ha"", ""high"", ""detention"", ""australia"", ""immigration"", ""affected"", ""release""]"
"[""rousseau"", ""antiimmigration"", ""french"", ""france"", ""emmanuel"", ""macron"", ""immigration"", ""political"", ""manifesto"", ""protest""]","[""bill"", ""macron"", ""farright"", ""pen"", ""french"", ""party"", ""government"", ""marine"", ""france"", ""centrist""]","[""bill"", ""wa"", ""macron"", ""french"", ""le"", ""farright"", ""party"", ""pen"", ""government"", ""mp""]"
"[""macron"", ""emmanuel"", ""nationale"", ""france"", ""minister"", ""crisis"", ""2023"", ""president"", ""resigned"", ""shortly""]","[""bill"", ""government"", ""immigration"", ""legislation"", ""minister"", ""month"", ""borne"", ""macron"", ""france"", ""passed""]","[""mp"", ""government"", ""wa"", ""ha"", ""immigration"", ""would"", ""legislation"", ""bill"", ""minister"", ""right""]"
"[""migration"", ""tory"", ""immigration"", ""cameron"", ""jenrick"", ""minister"", ""downing"", ""plan"", ""reform"", ""salary""]","[""minister"", ""jenrick"", ""prime"", ""migration"", ""policy"", ""christmas"", ""net"", ""secretary"", ""plan"", ""comment""]","[""jenrick"", ""minister"", ""migration"", ""prime"", ""policy"", ""wa"", ""ha"", ""secretary"", ""said"", ""last""]"
"[""labour"", ""immigration"", ""rwanda"", ""tory"", ""brexit"", ""deport"", ""migration"", ""policy"", ""remain"", ""starmer""]","[""labour"", ""migration"", ""immigration"", ""worried"", ""rwanda"", ""official"", ""policy"", ""supporter"", ""conservative"", ""shadow""]","[""labour"", ""migration"", ""immigration"", ""one"", ""ha"", ""year"", ""conservative"", ""shadow"", ""policy"", ""scheme""]"
"[""detained"", ""deportation"", ""detention"", ""deported"", ""immigration"", ""detain"", ""detainee"", ""heathrow"", ""cost"", ""average""]","[""people"", ""detention"", ""immigration"", ""report"", ""detained"", ""year"", ""detainee"", ""imb"", ""centre"", ""removal""]","[""people"", ""detention"", ""immigration"", ""wa"", ""report"", ""detained"", ""men"", ""imb"", ""year"", ""removal""]"
"[""macron"", ""political"", ""emmanuel"", ""legislation"", ""immigration"", ""parliamentary"", ""govern"", ""french"", ""centrist"", ""combating""]","[""immigration"", ""people"", ""text"", ""macron"", ""government"", ""law"", ""bill"", ""illegal"", ""compromise"", ""measure""]","[""wa"", ""people"", ""macron"", ""immigration"", ""text"", ""said"", ""government"", ""right"", ""rn"", ""programme""]"
"[""netherlands"", ""wilder"", ""brexit"", ""dutch"", ""holland"", ""belgium"", ""jeannette"", ""electorate"", ""geert"", ""rutte""]","[""wilder"", ""people"", ""voted"", ""dutch"", ""pvv"", ""party"", ""call"", ""country"", ""cost"", ""political""]","[""wilder"", ""people"", ""said"", ""voted"", ""dutch"", ""like"", ""say"", ""come"", ""call"", ""wa""]"
"[""immigration"", ""fentanyl"", ""border"", ""immigrant"", ""drug"", ""illegally"", ""undocumented"", ""trumpist"", ""mexico"", ""johnson""]","[""border"", ""immigrant"", ""terrorist"", ""immigration"", ""undocumented"", ""illegal"", ""american"", ""country"", ""southern"", ""surge""]","[""border"", ""immigrant"", ""u"", ""terrorist"", ""ha"", ""immigration"", ""undocumented"", ""american"", ""theyre"", ""trump""]"
"[""tory"", ""referendum"", ""farage"", ""polling"", ""constituency"", ""brexit"", ""conservative"", ""nigel"", ""voter"", ""election""]","[""election"", ""immigration"", ""party"", ""tory"", ""reform"", ""farage"", ""sunak"", ""voter"", ""rwanda"", ""conservative""]","[""party"", ""ha"", ""tory"", ""immigration"", ""election"", ""reform"", ""farage"", ""would"", ""uk"", ""rwanda""]"
"[""gdp"", ""productivity"", ""economist"", ""economic"", ""income"", ""economy"", ""growth"", ""2028"", ""pension"", ""inflation""]","[""tax"", ""obr"", ""receipt"", ""higher"", ""cut"", ""rise"", ""year"", ""pay"", ""interactive"", ""service""]","[""tax"", ""obr"", ""receipt"", ""cut"", ""said"", ""ha"", ""rise"", ""higher"", ""interactive"", ""year""]"
"[""deportation"", ""tribunal"", ""detained"", ""imprisonment"", ""deported"", ""plaintiff"", ""alleged"", ""asylum"", ""legality"", ""barrister""]","[""case"", ""people"", ""court"", ""government"", ""detention"", ""visa"", ""condition"", ""ankle"", ""australia"", ""bracelet""]","[""case"", ""people"", ""government"", ""court"", ""ha"", ""wa"", ""australia"", ""visa"", ""detention"", ""condition""]"
"[""deportation"", ""detention"", ""deported"", ""detaining"", ""deport"", ""asylum"", ""refugee"", ""immigration"", ""nzyq"", ""released""]","[""court"", ""detention"", ""case"", ""released"", ""government"", ""immigration"", ""release"", ""giles"", ""high"", ""dutton""]","[""detention"", ""court"", ""case"", ""released"", ""ha"", ""government"", ""release"", ""dutton"", ""australia"", ""giles""]"
"[""rwanda"", ""rwandan"", ""refugee"", ""ambassador"", ""braverman"", ""kidnapped"", ""immigration"", ""detained"", ""journalist"", ""investigation""]","[""rwanda"", ""country"", ""government"", ""rwandan"", ""busingye"", ""meeting"", ""migration"", ""refugee"", ""ambassador"", ""policy""]","[""wa"", ""said"", ""rwanda"", ""country"", ""government"", ""rwandan"", ""busingye"", ""migration"", ""uk"", ""refugee""]"
"[""immigration"", ""parliament"", ""parliamentary"", ""legislation"", ""antiimmigration"", ""sanction"", ""french"", ""protest"", ""compromise"", ""macron""]","[""bill"", ""government"", ""immigration"", ""parliament"", ""macron"", ""party"", ""french"", ""opposition"", ""law"", ""france""]","[""bill"", ""immigration"", ""government"", ""parliament"", ""right"", ""macron"", ""said"", ""france"", ""would"", ""party""]"
"[""migration"", ""migrant"", ""immigration"", ""demographerpopulation"", ""population"", ""australian"", ""sydney"", ""demography"", ""growth"", ""arrival""]","[""migration"", ""people"", ""australia"", ""housing"", ""lot"", ""year"", ""overseas"", ""net"", ""effect"", ""budget""]","[""migration"", ""say"", ""year"", ""would"", ""australia"", ""ha"", ""housing"", ""migrant"", ""people"", ""effect""]"
"[""immigration"", ""leone"", ""income"", ""visa"", ""salary"", ""briton"", ""secretary"", ""midwife"", ""maternity"", ""leaving""]","[""visa"", ""year"", ""home"", ""secretary"", ""qualified"", ""nurse"", ""born"", ""family"", ""surveyor"", ""parent""]","[""uk"", ""visa"", ""year"", ""wa"", ""new"", ""may"", ""home"", ""nurse"", ""parent"", ""surveyor""]"
"[""arrest"", ""detention"", ""arrested"", ""deported"", ""warrant"", ""parole"", ""dutton"", ""jail"", ""visa"", ""convicted""]","[""detention"", ""immigration"", ""released"", ""minister"", ""court"", ""high"", ""person"", ""parliament"", ""passed"", ""giles""]","[""detention"", ""immigration"", ""minister"", ""wa"", ""court"", ""high"", ""ha"", ""released"", ""condition"", ""order""]"
"[""antimigration"", ""immigration"", ""migrant"", ""rwanda"", ""migration"", ""reform"", ""concern"", ""visa"", ""asylum"", ""proposal""]","[""voter"", ""immigration"", ""labour"", ""government"", ""migration"", ""conservative"", ""boat"", ""campaign"", ""public"", ""reform""]","[""voter"", ""migration"", ""immigration"", ""labour"", ""government"", ""conservative"", ""campaign"", ""public"", ""boat"", ""risk""]"
"[""arrest"", ""curfew"", ""imprisonment"", ""detainee"", ""arrested"", ""immigration"", ""breached"", ""alleged"", ""offence"", ""unlawful""]","[""detainee"", ""court"", ""curfew"", ""high"", ""failing"", ""ruling"", ""government"", ""man"", ""arrested"", ""comply""]","[""detainee"", ""said"", ""curfew"", ""ha"", ""court"", ""government"", ""failing"", ""man"", ""former"", ""ruling""]"
"[""dutton"", ""assaulted"", ""assault"", ""incident"", ""alleged"", ""arrest"", ""arresting"", ""detention"", ""deputy"", ""offender""]","[""released"", ""police"", ""detention"", ""ley"", ""liberal"", ""coalition"", ""campaign"", ""victoria"", ""minister"", ""time""]","[""said"", ""police"", ""released"", ""wa"", ""ley"", ""support"", ""minister"", ""time"", ""detention"", ""campaign""]"
"[""detained"", ""detentionrelated"", ""detention"", ""asylum"", ""detaining"", ""detainee"", ""investigation"", ""restrain"", ""immigration"", ""unprotected""]","[""home"", ""immigration"", ""people"", ""centre"", ""report"", ""brook"", ""house"", ""detention"", ""neal"", ""secretary""]","[""home"", ""said"", ""people"", ""immigration"", ""report"", ""wa"", ""inspection"", ""centre"", ""neal"", ""detainee""]"
"[""migration"", ""tory"", ""immigration"", ""cameron"", ""boris"", ""plan"", ""jenrick"", ""johnson"", ""revised"", ""250000""]","[""migration"", ""bring"", ""net"", ""level"", ""number"", ""year"", ""sunak"", ""determined"", ""inherited"", ""dependant""]","[""migration"", ""bring"", ""level"", ""number"", ""net"", ""ha"", ""wa"", ""sunak"", ""visa"", ""year""]"
"[""detention"", ""deported"", ""alleged"", ""nzyq"", ""magistrate"", ""immigration"", ""arrested"", ""assaulted"", ""unlawful"", ""proceeding""]","[""court"", ""released"", ""detention"", ""immigration"", ""police"", ""high"", ""man"", ""monday"", ""decision"", ""statement""]","[""court"", ""released"", ""detention"", ""police"", ""wa"", ""said"", ""immigration"", ""man"", ""monday"", ""decision""]"
"[""victim"", ""perpetrator"", ""deportation"", ""enforcement"", ""police"", ""immigration"", ""abuser"", ""threatened"", ""migrant"", ""violence""]","[""victim"", ""police"", ""immigration"", ""enforcement"", ""abuse"", ""domestic"", ""reported"", ""jacob"", ""woman"", ""home""]","[""police"", ""victim"", ""immigration"", ""enforcement"", ""abuse"", ""domestic"", ""said"", ""woman"", ""reported"", ""wa""]"
"[""detention"", ""abf"", ""dutton"", ""enforcement"", ""disappearance"", ""investigation"", ""alleged"", ""deporting"", ""status"", ""australian""]","[""condition"", ""abf"", ""visa"", ""detention"", ""immigration"", ""question"", ""people"", ""man"", ""oneil"", ""read""]","[""wa"", ""abf"", ""condition"", ""detention"", ""immigration"", ""said"", ""question"", ""visa"", ""oneil"", ""afp""]"
"[""migrant"", ""immigration"", ""immigrant"", ""ethnic"", ""britain"", ""migration"", ""remain"", ""labour"", ""attitude"", ""positive""]","[""immigration"", ""positive"", ""survey"", ""place"", ""country"", ""made"", ""live"", ""social"", ""majority"", ""view""]","[""immigration"", ""uk"", ""positive"", ""survey"", ""2022"", ""wa"", ""migration"", ""10"", ""people"", ""year""]"
"[""migration"", ""immigrating"", ""immigration"", ""brexit"", ""immigrated"", ""tory"", ""sunak"", ""recession"", ""labour"", ""significant""]","[""sunak"", ""people"", ""number"", ""cut"", ""government"", ""migration"", ""bring"", ""tax"", ""year"", ""national""]","[""said"", ""sunak"", ""uk"", ""people"", ""number"", ""ha"", ""government"", ""migration"", ""cut"", ""bring""]"
"[""immigration"", ""tory"", ""migration"", ""brexit"", ""labour"", ""sunak"", ""manifesto"", ""leaving"", ""sunderland"", ""increase""]","[""number"", ""immigration"", ""level"", ""migration"", ""sunak"", ""worker"", ""bring"", ""figure"", ""people"", ""social""]","[""said"", ""number"", ""immigration"", ""sunak"", ""migration"", ""level"", ""figure"", ""bring"", ""time"", ""worker""]"
"[""manston"", ""facility"", ""heathrow"", ""oxfordshire"", ""stationed"", ""detained"", ""immigration"", ""kent"", ""accommodation"", ""staffing""]","[""home"", ""office"", ""centre"", ""immigration"", ""manston"", ""removal"", ""detention"", ""site"", ""plan"", ""detained""]","[""home"", ""office"", ""manston"", ""immigration"", ""ha"", ""centre"", ""said"", ""removal"", ""detained"", ""detention""]"
"[""deportation"", ""asylum"", ""backlog"", ""immigration"", ""migrant"", ""rwanda"", ""proposal"", ""seeker"", ""abstained"", ""latest""]","[""backlog"", ""asylum"", ""legacy"", ""case"", ""year"", ""figure"", ""plan"", ""sunak"", ""home"", ""rwanda""]","[""backlog"", ""asylum"", ""said"", ""legacy"", ""plan"", ""case"", ""figure"", ""rwanda"", ""year"", ""progress""]"
"[""immigrate"", ""immigration"", ""retire"", ""mexican"", ""immigrant"", ""retirement"", ""mexicous"", ""residence"", ""luxury"", ""jym""]","[""renee"", ""mexico"", ""home"", ""american"", ""jym"", ""living"", ""san"", ""life"", ""make"", ""mary""]","[""u"", ""mexico"", ""home"", ""renee"", ""american"", ""living"", ""said"", ""wa"", ""like"", ""one""]"
"[""sunak"", ""rwanda"", ""appeal"", ""debating"", ""refugee"", ""dissent"", ""tory"", ""tetchy"", ""legislation"", ""seeker""]","[""sunak"", ""rwanda"", ""making"", ""boat"", ""minister"", ""prime"", ""bill"", ""tetchy"", ""thing"", ""party""]","[""said"", ""would"", ""sunak"", ""rwanda"", ""boat"", ""wa"", ""party"", ""legislation"", ""making"", ""want""]"
"[""imprisonment"", ""detention"", ""enforcement"", ""deportation"", ""enforced"", ""detaining"", ""curfew"", ""visa"", ""issued"", ""nzyq""]","[""condition"", ""court"", ""people"", ""high"", ""visa"", ""curfew"", ""labor"", ""immigration"", ""giles"", ""bill""]","[""condition"", ""people"", ""court"", ""said"", ""high"", ""visa"", ""ha"", ""offence"", ""giles"", ""bill""]"
"[""commonwealth"", ""dutton"", ""plaintiff"", ""nzyq"", ""deporting"", ""solicitor"", ""australian"", ""waiving"", ""detention"", ""palestinian""]","[""advice"", ""oneil"", ""legal"", ""case"", ""operational"", ""australia"", ""nzyq"", ""government"", ""minister"", ""home""]","[""advice"", ""oneil"", ""wa"", ""australia"", ""case"", ""legal"", ""nzyq"", ""email"", ""government"", ""said""]"
"[""detention"", ""arrest"", ""magistrate"", ""arrested"", ""offender"", ""enforcement"", ""accused"", ""alleged"", ""deport"", ""breached""]","[""released"", ""court"", ""police"", ""detention"", ""man"", ""high"", ""charged"", ""decision"", ""senate"", ""arrested""]","[""police"", ""said"", ""released"", ""wa"", ""court"", ""man"", ""charged"", ""detention"", ""coalition"", ""senate""]"
"[""deportation"", ""rally"", ""protest"", ""protester"", ""immigration"", ""trump"", ""march"", ""campaign"", ""palestinianamerican"", ""milwaukee""]","[""trump"", ""biden"", ""rally"", ""immigrant"", ""vox"", ""immigration"", ""frontera"", ""rnc"", ""republican"", ""milwaukee""]","[""trump"", ""said"", ""right"", ""immigrant"", ""biden"", ""rally"", ""milwaukee"", ""ha"", ""immigration"", ""u""]"
"[""rwanda"", ""deportation"", ""rwandan"", ""tribunal"", ""refugee"", ""detained"", ""resignation"", ""legislation"", ""crisis"", ""disapplication""]","[""johnson"", ""gmt"", ""rwanda"", ""government"", ""people"", ""covid"", ""updated"", ""minister"", ""bill"", ""inquiry""]","[""gmt"", ""say"", ""wa"", ""johnson"", ""updated"", ""rwanda"", ""said"", ""people"", ""would"", ""government""]"
"[""detained"", ""imprisonment"", ""detention"", ""detaining"", ""releasing"", ""deport"", ""restitution"", ""detainee"", ""unlawful"", ""australian""]","[""detention"", ""court"", ""people"", ""immigration"", ""government"", ""case"", ""australia"", ""indefinite"", ""battisson"", ""released""]","[""detention"", ""said"", ""people"", ""court"", ""government"", ""case"", ""immigration"", ""australia"", ""wa"", ""release""]"
"[""bodyguard"", ""sirul"", ""malaysian"", ""deported"", ""lumpur"", ""conviction"", ""offender"", ""visa"", ""solicitor"", ""razak""]","[""detention"", ""australia"", ""people"", ""immigration"", ""released"", ""sirul"", ""government"", ""death"", ""murder"", ""minister""]","[""said"", ""detention"", ""wa"", ""australia"", ""people"", ""ha"", ""sirul"", ""immigration"", ""released"", ""individual""]"
